Feature ID	Taxon	Confidence
e077421e57ab06bcc976f62b0eb2feb1	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Bacillaria;s__Bacillaria_paxillifer	0.9366094015176357
158571e7566ae6a0153be8403ffc64d4	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae	0.9997037941941995
a25c7056209589f9af74112a30a3c1d1	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Pinnulariaceae;g__Pinnularia;s__Pinnularia_isselana	0.8872281614400809
bd514ceedbb85525b9b5cb866eaa2392	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Cymbellales;f__Gomphonemataceae;g__Reimeria;s__Reimeria_sinuata	0.9977480379134797
17f14cc505ca3a7f4e5b066a8665906f	Unassigned	0.7848394383878347
3699791fe99d1d36ddec45c1f5d6b7d9	Unassigned	0.32942467155736777
a3bfb3b7f3d96c975be76f2d06db65a0	k__Chromista;p__Bacillariophyta	0.9999903096827948
cc25a3cfd84e15a315817f2e80532f21	k__Sar;p__Ochrophyta;c__Chrysophyceae	0.7662856172442086
542d869939be67f29360d3fff88262cf	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Hantzschia;s__Hantzschia_amphioxys_var._major	0.9695973466106207
7f7ebf676a04fd56a2e26be79004357e	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Nitzschia;s__Nitzschia_recta	0.8280849848457412
46baf6ed83aa80f197d5c7fc287ecf3e	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Nitzschia;s__Nitzschia_recta	0.8268787758458994
b5bbeb7b1f10033f08967945eb96c876	k__Chromista;p__Bacillariophyta;c__Fragilariophyceae;o__Fragilariales;f__Fragilariaceae;g__Ulnaria;s__Ulnaria_ulna	0.9768183132457027
698e524900855f42db87b44442d36fdd	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae	0.9037724805254299
d54162340509d30db06e7fea5534664e	k__Chromista;p__Bacillariophyta	0.988528289244512
abacc6827a2eabd162cb4825260715bb	k__Chromista;p__Bacillariophyta	0.9942093740999955
c351433a4fbe160e2df4cf582a111f4d	k__Chromista;p__Bacillariophyta	0.9882116091011159
ece515dd6ed698f81df7f8fe168bbf8b	k__Chromista;p__Bacillariophyta	0.98912592440145
22fd0f50d6406ba9ff5f38f90286d56f	k__Chromista;p__Bacillariophyta	0.9920887920721742
c922430496e9c38e6745c3571197c77b	k__Chromista;p__Bacillariophyta	0.9884685006965621
3c2cb21ea6f014cd6e6c3607171411cf	k__Chromista;p__Bacillariophyta	0.9902132362305246
8e9e9dc6025dcce97d074bbd97f0cf16	k__Chromista;p__Bacillariophyta	0.9867842413135205
ceab5f97ad736c53b0226c6a36d08ee4	k__Chromista;p__Bacillariophyta	0.967269762453982
bdb74174461b884ab1d9c107123e8dab	k__Chromista;p__Bacillariophyta	0.9901293622336905
a1a8aac436139b127d75f28a754c38b9	k__Chromista;p__Bacillariophyta	0.9941497808035902
67e45538fda7e8d4b5db4ce67ed4e640	Unassigned	0.9838182172305421
5c7df568535587ff90dde30a81c5a447	k__Chromista;p__Bacillariophyta	0.9861086067266545
befe7ed92d6f91e2b933f4765447980f	k__Chromista;p__Bacillariophyta	0.9869408975776499
e996b134216958d3f189aaae715b0935	k__Chromista;p__Bacillariophyta	0.9892327626434878
828803af6ddd9fa2042f42b06f73b7e2	k__Chromista;p__Bacillariophyta	0.9893895840980544
44edd2c75fae1e372a35d79c50db3dcc	k__Chromista;p__Bacillariophyta	0.9863269173337119
bf0bd1d8ec39328dd250accb958f7b7e	k__Chromista;p__Bacillariophyta	0.9603103390464511
0de74f081aa763abd22602436052303b	k__Chromista;p__Bacillariophyta	0.9739644335533899
ed420d84254ebe0fa0980054403f950a	k__Chromista;p__Bacillariophyta	0.9673853575814367
210a4ec774c2edba70a6282657b32671	k__Chromista;p__Bacillariophyta	0.9847795712789926
b57ef94e1f5706915015c378267e40a3	k__Chromista;p__Bacillariophyta	0.9877729397072499
0f53c9ae3ec054ab705aa688555a4a9d	k__Chromista	0.9927930526813116
a0e531e26f59f8d1be57905e3398e863	k__Chromista	0.991305753748932
63bd1267d7ce94515a069d5529a8805d	k__Chromista	0.9912334427006975
fc12b2763417c1117c3b1ecc6e23959f	k__Chromista;p__Bacillariophyta	0.9847085313657133
b8cfe0fab7e7b8f25dbbaafdfcf8124d	k__Chromista	0.9932507891784328
7909d0502fc18f9e5991fc28d103a3e4	k__Chromista	0.9904358304985899
5764bf27d4e9bf606f3e134488353783	k__Chromista	0.9887483391320919
f07dbfab96200af2778b67b3df140e51	k__Chromista	0.9886296955879099
14db5023f2b91c79bd920a55c886ebfb	k__Chromista	0.990274634463501
1ee8d0ae1344f619aa7e47f697feaa5d	k__Chromista	0.989623834510092
c1f5ba1227a23253c8027a4090a8d9b7	k__Chromista	0.9885899862284571
bc0288122db2b09227e657350d15d936	k__Chromista	0.9884715565909219
84596f5acb2655f34614ad4314943b3d	k__Chromista	0.9862920669568381
b2e6c80bae1aaed3c9edfbbfeaed4d58	k__Chromista	0.9904217546184777
5f17a2c24c69569a1ca040bf9182fd1e	k__Chromista	0.9891218707152736
1819e991f5b0a59de4b39c7fd5a551e4	k__Chromista	0.9898498162234308
25d14de437816efbc6cf825da8b80055	k__Chromista	0.9911487896914338
9cb010f8f2d7240eb461642d578291a9	k__Chromista;p__Bacillariophyta	0.9774989713794082
c66e7f6f1ffff71b398c3cda434384ad	k__Chromista	0.9902006787064013
470d241dbce32f8b96e10d00ab7c9ef8	k__Chromista	0.991549987458653
7f9dba17588de4cb969196fcf4806a47	k__Chromista;p__Bacillariophyta	0.9663067328079036
e701b369e0ea7039e9f152cd11bea249	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae	0.7007646380042142
2a00a00819aa3de64ec8d3306175d566	k__Chromista;p__Bacillariophyta	0.9903912998562425
